latitude,longitude,elevation
38.743410300,-90.497643700,133.7
38.748627500,-90.497826800,129.6
38.753845100,-90.497662300,134.1
38.759049200,-90.497150600,138.6
38.764225600,-90.496293100,147.5
38.769360800,-90.495091700,163.0
38.774440800,-90.493549400,157.5
38.779451900,-90.491670200,161.0
38.784380600,-90.489458700,162.6
38.789213700,-90.486920700,158.0
38.793937900,-90.484062500,161.2
38.798540400,-90.480891600,165.9
38.803008500,-90.477416100,137.8
38.807330100,-90.473645100,137.0
38.811493000,-90.469588500,136.7
38.815485700,-90.465256900,134.2
38.819297200,-90.460661900,133.7
38.822916700,-90.455815500,133.5
38.826333900,-90.450730900,133.7
38.829539200,-90.445421900,134.7
38.832523400,-90.439902700,133.7
38.835278000,-90.434188300,133.0
38.837795100,-90.428294600,133.0
38.840067400,-90.422237500,133.5
38.842088200,-90.416034100,132.9
38.843851700,-90.409701500,132.2
38.845352800,-90.403257300,133.1
38.846587100,-90.396719500,132.9
38.847550800,-90.390106400,131.1
38.848241300,-90.383436800,132.7
38.848656300,-90.376729200,132.6
38.848794800,-90.370002800,131.8
38.865477600,-90.370002800,131.9
38.865316000,-90.362153400,131.4
38.864831600,-90.354326200,131.3
38.864025900,-90.346543100,131.5
38.862901300,-90.338826200,132.7
38.861461000,-90.331197200,186.6
38.859709400,-90.323677400,182.1
38.857651500,-90.316287900,185.1
38.855293300,-90.309049300,180.4
38.852641800,-90.301981700,161.3
38.849704600,-90.295104600,141.6
38.846490300,-90.288437000,147.9
38.843008000,-90.281997300,156.5
38.839267800,-90.275802900,161.0
38.835280400,-90.269870700,157.4
38.831057000,-90.264216500,154.2
38.826609600,-90.258855700,166.6
38.821950700,-90.253802500,155.3
38.817093200,-90.249070200,150.1
38.812050800,-90.244671400,156.3
38.806837300,-90.240617500,162.0
38.801467200,-90.236919100,173.5
38.795955000,-90.233585700,179.6
38.790316000,-90.230626000,168.4
38.784565300,-90.228047400,165.6
38.778718700,-90.225856500,152.3
38.772791700,-90.224058800,147.9
38.766800500,-90.222658800,152.0
38.760761100,-90.221660100,175.0
38.754689600,-90.221064900,157.9
38.748602300,-90.220874800,149.6
38.742515600,-90.221090200,142.2
38.736445700,-90.221710300,139.2
38.730408800,-90.222733500,131.2
38.724421100,-90.224157100,134.4
38.718498500,-90.225977300,130.3
38.712657200,-90.228189500,131.2
38.706912700,-90.230787800,132.5
38.701280600,-90.233765500,139.2
38.695776100,-90.237114800,156.6
38.690414100,-90.240827100,156.0
38.685209300,-90.244892600,148.0
38.680176100,-90.249300500,152.9
38.675328100,-90.254039400,150.0
38.670678900,-90.259096600,158.3
38.666241300,-90.264458800,172.4
38.662027700,-90.270111700,159.6
38.658049900,-90.276040100,163.2
38.654319200,-90.282227900,154.9
38.650846100,-90.288658700,149.9
38.647640600,-90.295314600,148.6
38.644711600,-90.302177900,150.6
