latitude,longitude,elevation
35.057036000,-106.467930600,1774.3
35.050995300,-106.466978300,1877.9
35.044922600,-106.466410300,1980.5
35.038834200,-106.466227800,1929.7
35.032746100,-106.466431300,1926.5
35.026674800,-106.467020100,1892.0
35.020636400,-106.467992700,1869.8
35.014646900,-106.469346500,1847.2
35.008722500,-106.471078000,1830.1
35.002878900,-106.473182800,1808.9
34.997132000,-106.475655400,1774.3
34.991497300,-106.478489500,1763.5
34.985989800,-106.481677600,1761.8
34.980624700,-106.485211600,1753.9
34.975416600,-106.489082300,1742.9
34.970379700,-106.493279500,1735.3
34.965527900,-106.497792400,1730.6
34.960874600,-106.502608800,1719.0
34.956432800,-106.507716300,1707.0
34.952215000,-106.513101100,1698.9
